policy,date,block_id,physical_interval,charge_bus_kwh,discharge_bus_kwh,soc_0_kwh,soc_24_kwh
MAIN,2025-10-17,1,0:00-4:00,638.2586820166797,13.771625539687877,5932.613471271993,6646.262413810745
MAIN,2025-10-17,2,4:00-8:00,857.5829895861349,4137.556566666667,5932.613471271993,6646.262413810745
MAIN,2025-10-17,3,8:00-12:00,9037.462116127504,0.0,5932.613471271993,6646.262413810745
MAIN,2025-10-17,4,12:00-16:00,0.0,0.0,5932.613471271993,6646.262413810745
MAIN,2025-10-17,5,16:00-20:00,0.0,5922.973021834188,5932.613471271993,6646.262413810745
MAIN,2025-10-17,6,20:00-24:00,5560.126875864611,2319.093575186477,5932.613471271993,6646.262413810745
MAIN,2025-10-18,1,0:00-4:00,394.3128249331053,129.00677771912126,6646.262413810745,9322.95105277751
MAIN,2025-10-18,2,4:00-8:00,106.66021711335492,4523.321957524662,6646.262413810745,9322.95105277751
MAIN,2025-10-18,3,8:00-12:00,9857.906665131452,0.0,6646.262413810745,9322.95105277751
MAIN,2025-10-18,4,12:00-16:00,0.0,0.0,6646.262413810745,9322.95105277751
MAIN,2025-10-18,5,16:00-20:00,111.9007609480148,5952.838731435189,6646.262413810745,9322.95105277751
MAIN,2025-10-18,6,20:00-24:00,8345.448274749999,2226.958039980444,6646.262413810745,9322.95105277751
MAIN,2025-10-19,1,0:00-4:00,1108.3880892489162,105.45963965973294,9322.95105277751,8666.982801344951
MAIN,2025-10-19,2,4:00-8:00,736.0332689563223,6153.19907118835,9322.95105277751,8666.982801344951
MAIN,2025-10-19,3,8:00-12:00,6511.284260606186,2545.97853679792,9322.95105277751,8666.982801344951
MAIN,2025-10-19,4,12:00-16:00,5012.534418722906,1108.6980349755522,9322.95105277751,8666.982801344951
MAIN,2025-10-19,5,16:00-20:00,114.43136141884828,5751.831868814007,9322.95105277751,8666.982801344951
MAIN,2025-10-19,6,20:00-24:00,8312.169787775803,2579.0256361042143,9322.95105277751,8666.982801344951
MAIN,2025-10-20,1,0:00-4:00,1925.8645179959544,32.42220906084185,8666.982801344951,8804.418108278398
MAIN,2025-10-20,2,4:00-8:00,586.3043544375464,5416.328942711671,8666.982801344951,8804.418108278398
MAIN,2025-10-20,3,8:00-12:00,6176.6449934729735,3306.390156109084,8666.982801344951,8804.418108278398
MAIN,2025-10-20,4,12:00-16:00,4838.550767843896,282.3085666666667,8666.982801344951,8804.418108278398
MAIN,2025-10-20,5,16:00-20:00,0.0,5572.786263516435,8666.982801344951,8804.418108278398
MAIN,2025-10-20,6,20:00-24:00,8361.270472980163,2995.86652214694,8666.982801344951,8804.418108278398
MAIN,2025-10-21,1,0:00-4:00,1908.63732520527,7.924730003092122,8804.418108278398,9102.668849510645
MAIN,2025-10-21,2,4:00-8:00,1242.6749763335524,4804.295955836886,8804.418108278398,9102.668849510645
MAIN,2025-10-21,3,8:00-12:00,5789.513845941303,3533.4709,8804.418108278398,9102.668849510645
MAIN,2025-10-21,4,12:00-16:00,4431.452459584999,689.8303833333337,8804.418108278398,9102.668849510645
MAIN,2025-10-21,5,16:00-20:00,10.881638674844416,5452.721644083427,8804.418108278398,9102.668849510645
MAIN,2025-10-21,6,20:00-24:00,8405.261975922891,2891.9527191811594,8804.418108278398,9102.668849510645
MAIN,2025-10-22,1,0:00-4:00,1522.6129162988218,73.10581459271975,9102.668849510645,8885.990401139548
MAIN,2025-10-22,2,4:00-8:00,1428.7699317083757,5030.59304080374,9102.668849510645,8885.990401139548
MAIN,2025-10-22,3,8:00-12:00,6200.40575,4399.323216048944,9102.668849510645,8885.990401139548
MAIN,2025-10-22,4,12:00-16:00,4633.708152439045,188.10537266658525,9102.668849510645,8885.990401139548
MAIN,2025-10-22,5,16:00-20:00,112.86195870760614,5685.740102548379,9102.668849510645,8885.990401139548
MAIN,2025-10-22,6,20:00-24:00,8354.9841759093,2843.350793774759,9102.668849510645,8885.990401139548
MAIN,2025-10-23,1,0:00-4:00,1646.6420257801688,92.70906870022122,8885.990401139548,6253.282508926073
MAIN,2025-10-23,2,4:00-8:00,1662.977827747341,4389.558488385814,8885.990401139548,6253.282508926073
MAIN,2025-10-23,3,8:00-12:00,7131.021533333334,3468.968216666667,8885.990401139548,6253.282508926073
MAIN,2025-10-23,4,12:00-16:00,2081.6867995743933,469.2414182854377,8885.990401139548,6253.282508926073
MAIN,2025-10-23,5,16:00-20:00,95.67248487056568,5661.494817431041,8885.990401139548,6253.282508926073
MAIN,2025-10-23,6,20:00-24:00,5507.22463955062,2968.8975953166528,8885.990401139548,6253.282508926073
MAIN,2025-10-24,1,0:00-4:00,993.2290006220576,0.0,6253.282508926073,7057.364211345636
MAIN,2025-10-24,2,4:00-8:00,1065.749617128438,4859.234066666668,6253.282508926073,7057.364211345636
MAIN,2025-10-24,3,8:00-12:00,9017.178080150576,20.40711666666664,6253.282508926073,7057.364211345636
MAIN,2025-10-24,4,12:00-16:00,10.856670829536824,20.833076926948934,6253.282508926073,7057.364211345636
MAIN,2025-10-24,5,16:00-20:00,69.28357031788104,5995.802835069128,6253.282508926073,7057.364211345636
MAIN,2025-10-24,6,20:00-24:00,5754.426794847487,2077.735596948724,6253.282508926073,7057.364211345636
MAIN,2025-10-25,1,0:00-4:00,572.0400808829522,73.24206649010199,7057.364211345636,8798.77949873329
MAIN,2025-10-25,2,4:00-8:00,171.70677484955985,4725.03367387503,7057.364211345636,8798.77949873329
MAIN,2025-10-25,3,8:00-12:00,9338.53456421077,0.0,7057.364211345636,8798.77949873329
MAIN,2025-10-25,4,12:00-16:00,0.0,0.0,7057.364211345636,8798.77949873329
MAIN,2025-10-25,5,16:00-20:00,7.9220435568721665,6137.847328638033,7057.364211345636,8798.77949873329
MAIN,2025-10-25,6,20:00-24:00,8314.687559150121,2404.5649006946733,7057.364211345636,8798.77949873329
MAIN,2025-10-26,1,0:00-4:00,1656.726463928629,30.391097652341383,8798.77949873329,9198.713843121335
MAIN,2025-10-26,2,4:00-8:00,1387.2693631898474,5119.217155933447,8798.77949873329,9198.713843121335
MAIN,2025-10-26,3,8:00-12:00,6349.707467721766,3071.0337333333337,8798.77949873329,9198.713843121335
MAIN,2025-10-26,4,12:00-16:00,3546.03862457436,459.45051666666666,8798.77949873329,9198.713843121335
MAIN,2025-10-26,5,16:00-20:00,87.80055121761828,5445.866020858505,8798.77949873329,9198.713843121335
MAIN,2025-10-26,6,20:00-24:00,8428.029570461807,2893.1139188926245,8798.77949873329,9198.713843121335
MAIN,2025-10-27,1,0:00-4:00,1352.6931474406724,59.979516384105295,9198.713843121335,8696.489457661257
MAIN,2025-10-27,2,4:00-8:00,818.2908166028151,5188.259244533299,9198.713843121335,8696.489457661257
MAIN,2025-10-27,3,8:00-12:00,6835.592216666667,2923.017233333333,9198.713843121335,8696.489457661257
MAIN,2025-10-27,4,12:00-16:00,3673.294007077754,905.438013826688,9198.713843121335,8696.489457661257
MAIN,2025-10-27,5,16:00-20:00,174.35502315931285,5775.561355417047,9198.713843121335,8696.489457661257
MAIN,2025-10-27,6,20:00-24:00,8329.43273073473,2758.5095161819736,9198.713843121335,8696.489457661257
MAIN,2025-10-28,1,0:00-4:00,1757.5046848286777,64.96185811821795,8696.489457661257,8895.743165006224
MAIN,2025-10-28,2,4:00-8:00,808.8430864176785,5185.0839422369445,8696.489457661257,8895.743165006224
MAIN,2025-10-28,3,8:00-12:00,6517.523112075047,3554.1060666666663,8696.489457661257,8895.743165006224
MAIN,2025-10-28,4,12:00-16:00,4738.658588028422,498.9375166666666,8696.489457661257,8895.743165006224
MAIN,2025-10-28,5,16:00-20:00,1.4283980515614934,5568.654781274147,8696.489457661257,8895.743165006224
MAIN,2025-10-28,6,20:00-24:00,8348.791309495453,2908.8543333333337,8696.489457661257,8895.743165006224
MAIN,2025-10-29,1,0:00-4:00,1783.2046992705464,27.511310300306832,8895.743165006224,8686.528448702022
MAIN,2025-10-29,2,4:00-8:00,1532.1976952048472,5075.79908921796,8895.743165006224,8686.528448702022
MAIN,2025-10-29,3,8:00-12:00,5069.558903004434,4508.334388512405,8895.743165006224,8686.528448702022
MAIN,2025-10-29,4,12:00-16:00,5410.179581289396,863.8585333333335,8895.743165006224,8686.528448702022
MAIN,2025-10-29,5,16:00-20:00,327.7362045513279,5650.844683417128,8895.743165006224,8686.528448702022
MAIN,2025-10-29,6,20:00-24:00,8339.194238707389,2256.22301073528,8895.743165006224,8686.528448702022
MAIN,2025-10-30,1,0:00-4:00,1921.0976336912051,141.53863953000155,8686.528448702022,7072.162774269331
MAIN,2025-10-30,2,4:00-8:00,1480.7087517718885,4057.793304111685,8686.528448702022,7072.162774269331
MAIN,2025-10-30,3,8:00-12:00,6673.579616666666,3239.0714,8686.528448702022,7072.162774269331
MAIN,2025-10-30,4,12:00-16:00,2175.129561421511,582.3898666666664,8686.528448702022,7072.162774269331
MAIN,2025-10-30,5,16:00-20:00,136.78632851964824,5730.456988882996,8686.528448702022,7072.162774269331
MAIN,2025-10-30,6,20:00-24:00,6442.900695392591,2954.14300364352,8686.528448702022,7072.162774269331
MAIN,2025-10-31,1,0:00-4:00,2188.083245479569,0.0,7072.162774269331,8568.125278365926
MAIN,2025-10-31,2,4:00-8:00,1367.4588627763883,4989.991816666667,7072.162774269331,8568.125278365926
MAIN,2025-10-31,3,8:00-12:00,6804.681270127915,46.735616666666544,7072.162774269331,8568.125278365926
MAIN,2025-10-31,4,12:00-16:00,0.0,0.0,7072.162774269331,8568.125278365926
MAIN,2025-10-31,5,16:00-20:00,0.0,5700.938881800768,7072.162774269331,8568.125278365926
MAIN,2025-10-31,6,20:00-24:00,6761.780965839631,1784.79095,7072.162774269331,8568.125278365926
MAIN,2025-11-01,1,0:00-4:00,501.1549903173452,135.4331419425792,8568.125278365926,9518.534557171542
MAIN,2025-11-01,2,4:00-8:00,112.28953876140224,6094.524926869703,8568.125278365926,9518.534557171542
MAIN,2025-11-01,3,8:00-12:00,9496.129033333333,18.27256666666659,8568.125278365926,9518.534557171542
MAIN,2025-11-01,4,12:00-16:00,84.15222147633257,0.0,8568.125278365926,9518.534557171542
MAIN,2025-11-01,5,16:00-20:00,9.155393761906858,5686.614718634226,8568.125278365926,9518.534557171542
MAIN,2025-11-01,6,20:00-24:00,8421.812741635451,2295.788369583248,8568.125278365926,9518.534557171542
MAIN,2025-11-02,1,0:00-4:00,899.6228249403754,40.56486579235775,9518.534557171542,8745.969264118772
MAIN,2025-11-02,2,4:00-8:00,1544.3614594423611,4692.489173557764,9518.534557171542,8745.969264118772
MAIN,2025-11-02,3,8:00-12:00,6104.173981982929,4167.2029,9518.534557171542,8745.969264118772
MAIN,2025-11-02,4,12:00-16:00,4972.036977477173,897.7823096169665,9518.534557171542,8745.969264118772
MAIN,2025-11-02,5,16:00-20:00,0.0,5798.345543359463,9518.534557171542,8745.969264118772
MAIN,2025-11-02,6,20:00-24:00,8386.15919255788,2843.0710649055263,9518.534557171542,8745.969264118772
MAIN,2025-11-03,1,0:00-4:00,1729.713708161586,44.511351967382325,8745.969264118772,9038.296372842076
MAIN,2025-11-03,2,4:00-8:00,1681.9009694227443,3865.32316876864,8745.969264118772,9038.296372842076
MAIN,2025-11-03,3,8:00-12:00,5530.452698890691,3963.882033333333,8745.969264118772,9038.296372842076
MAIN,2025-11-03,4,12:00-16:00,3826.289516153528,746.1211303330455,8745.969264118772,9038.296372842076
MAIN,2025-11-03,5,16:00-20:00,169.15115483629506,5549.09692000793,8745.969264118772,9038.296372842076
MAIN,2025-11-03,6,20:00-24:00,8388.413473982468,2841.9674301110226,8745.969264118772,9038.296372842076
MAIN,2025-11-04,1,0:00-4:00,1584.3004262644004,96.94257327062384,9038.296372842076,8683.465506039905
MAIN,2025-11-04,2,4:00-8:00,1434.226722961962,4906.941710184804,9038.296372842076,8683.465506039905
MAIN,2025-11-04,3,8:00-12:00,5980.736081820093,3735.708616666668,9038.296372842076,8683.465506039905
MAIN,2025-11-04,4,12:00-16:00,4490.865346604851,601.8779833333331,9038.296372842076,8683.465506039905
MAIN,2025-11-04,5,16:00-20:00,19.840826278300028,5800.168666748921,9038.296372842076,8683.465506039905
MAIN,2025-11-04,6,20:00-24:00,8364.47923189196,2896.011624933074,9038.296372842076,8683.465506039905
MAIN,2025-11-05,1,0:00-4:00,1765.9233049328582,67.25027702217517,8683.465506039905,9144.938211393835
MAIN,2025-11-05,2,4:00-8:00,1615.7506810767454,4781.3941133513545,8683.465506039905,9144.938211393835
MAIN,2025-11-05,3,8:00-12:00,6166.505379707451,4274.979166666667,8683.465506039905,9144.938211393835
MAIN,2025-11-05,4,12:00-16:00,5070.874623795322,863.6156156456619,8683.465506039905,9144.938211393835
MAIN,2025-11-05,5,16:00-20:00,95.18449220271847,5546.392575023496,8683.465506039905,9144.938211393835
MAIN,2025-11-05,6,20:00-24:00,8476.07944853008,2835.2003409707004,8683.465506039905,9144.938211393835
MAIN,2025-11-06,1,0:00-4:00,1277.6591845283428,144.48086175929177,9144.938211393835,7302.330890688263
MAIN,2025-11-06,2,4:00-8:00,1636.8300384239487,4964.846707052511,9144.938211393835,7302.330890688263
MAIN,2025-11-06,3,8:00-12:00,5682.922960422488,4401.853092034006,9144.938211393835,7302.330890688263
MAIN,2025-11-06,4,12:00-16:00,5596.675311182452,496.4745999999998,9144.938211393835,7302.330890688263
MAIN,2025-11-06,5,16:00-20:00,28.38350197704051,5600.691071877975,9144.938211393835,7302.330890688263
MAIN,2025-11-06,6,20:00-24:00,6695.862134444957,2993.850092004407,9144.938211393835,7302.330890688263
MAIN,2025-11-07,1,0:00-4:00,313.64671672701746,47.57590130321273,7302.330890688263,7584.956196979099
MAIN,2025-11-07,2,4:00-8:00,951.7113123336858,5566.693150000001,7302.330890688263,7584.956196979099
MAIN,2025-11-07,3,8:00-12:00,7522.295816666667,325.6137333333333,7302.330890688263,7584.956196979099
MAIN,2025-11-07,4,12:00-16:00,2431.833787627082,0.0,7302.330890688263,7584.956196979099
MAIN,2025-11-07,5,16:00-20:00,2.562683767547469,5999.331083168211,7302.330890688263,7584.956196979099
MAIN,2025-11-07,6,20:00-24:00,6743.076733795002,2358.1762677762663,7302.330890688263,7584.956196979099
MAIN,2025-11-08,1,0:00-4:00,577.0240906778369,81.30354908526459,7584.956196979099,9133.91936378243
MAIN,2025-11-08,2,4:00-8:00,712.2758892279087,5219.97365,7584.956196979099,9133.91936378243
MAIN,2025-11-08,3,8:00-12:00,8001.972316666667,49.7587666666667,7584.956196979099,9133.91936378243
MAIN,2025-11-08,4,12:00-16:00,887.2158373420884,31.101631821089768,7584.956196979099,9133.91936378243
MAIN,2025-11-08,5,16:00-20:00,113.5303746351042,6058.176444256249,7584.956196979099,9133.91936378243
MAIN,2025-11-08,6,20:00-24:00,8350.254107749086,2265.859927249669,7584.956196979099,9133.91936378243
MAIN,2025-11-09,1,0:00-4:00,1412.526485403249,60.48925133028956,9133.91936378243,8825.648740606926
MAIN,2025-11-09,2,4:00-8:00,1371.7339225775715,4120.544870099703,9133.91936378243,8825.648740606926
MAIN,2025-11-09,3,8:00-12:00,6017.089843139038,4545.3632333333335,9133.91936378243,8825.648740606926
MAIN,2025-11-09,4,12:00-16:00,5298.496808759607,1398.5242502361286,9133.91936378243,8825.648740606926
MAIN,2025-11-09,5,16:00-20:00,193.73958410242915,5511.728844451841,9133.91936378243,8825.648740606926
MAIN,2025-11-09,6,20:00-24:00,8309.137634510053,2948.999776985134,9133.91936378243,8825.648740606926
MAIN,2025-11-10,1,0:00-4:00,1858.2975700302663,52.495963721628414,8825.648740606926,8692.001719268646
MAIN,2025-11-10,2,4:00-8:00,1317.3493375547189,3730.284362427591,8825.648740606926,8692.001719268646
MAIN,2025-11-10,3,8:00-12:00,5713.847060936321,5193.496933333333,8825.648740606926,8692.001719268646
MAIN,2025-11-10,4,12:00-16:00,5788.527092716954,1216.7691200969807,8825.648740606926,8692.001719268646
MAIN,2025-11-10,5,16:00-20:00,123.62259587225935,5906.758666469559,8825.648740606926,8692.001719268646
MAIN,2025-11-10,6,20:00-24:00,8412.702116667106,2824.0973499152337,8825.648740606926,8692.001719268646
MAIN,2025-11-11,1,0:00-4:00,1936.141175173364,33.807862025608074,8692.001719268646,8929.386190539624
MAIN,2025-11-11,2,4:00-8:00,1412.2421246012766,3227.416654171778,8692.001719268646,8929.386190539624
MAIN,2025-11-11,3,8:00-12:00,5911.812442951761,4966.899633333333,8692.001719268646,8929.386190539624
MAIN,2025-11-11,4,12:00-16:00,4356.442901951298,904.1546999999998,8692.001719268646,8929.386190539624
MAIN,2025-11-11,5,16:00-20:00,5.53979791765111,5498.137637419537,8692.001719268646,8929.386190539624
MAIN,2025-11-11,6,20:00-24:00,8322.483285594288,2931.1134887394705,8692.001719268646,8929.386190539624
MAIN,2025-11-12,1,0:00-4:00,1799.7268046008728,4.065185945774147,8929.386190539624,8859.600851129802
MAIN,2025-11-12,2,4:00-8:00,1415.4270386318285,2902.44332966922,8929.386190539624,8859.600851129802
MAIN,2025-11-12,3,8:00-12:00,5900.310729173213,5221.952966666666,8929.386190539624,8859.600851129802
MAIN,2025-11-12,4,12:00-16:00,4335.600255737298,1083.3486000000005,8929.386190539624,8859.600851129802
MAIN,2025-11-12,5,16:00-20:00,28.85424570735777,5657.617323585771,8929.386190539624,8859.600851129802
MAIN,2025-11-12,6,20:00-24:00,8413.391767452766,2926.961181057108,8929.386190539624,8859.600851129802
MAIN,2025-11-13,1,0:00-4:00,1624.4506162874195,65.08547531633235,8859.600851129802,8242.344532351148
MAIN,2025-11-13,2,4:00-8:00,1654.4039609588665,3002.14650249264,8859.600851129802,8242.344532351148
MAIN,2025-11-13,3,8:00-12:00,5865.029979661419,4163.860566666667,8859.600851129802,8242.344532351148
MAIN,2025-11-13,4,12:00-16:00,3629.511654782439,1456.1643246447047,8859.600851129802,8242.344532351148
MAIN,2025-11-13,5,16:00-20:00,227.8596937921593,5871.089935057501,8859.600851129802,8242.344532351148
MAIN,2025-11-13,6,20:00-24:00,7824.827258167942,2866.311245279636,8859.600851129802,8242.344532351148
MAIN,2025-11-14,1,0:00-4:00,429.0900360123219,20.76175357783069,8242.344532351148,7961.628669895878
MAIN,2025-11-14,2,4:00-8:00,170.97980846462548,5740.411408177496,8242.344532351148,7961.628669895878
MAIN,2025-11-14,3,8:00-12:00,7079.943433333334,132.81046666666657,8242.344532351148,7961.628669895878
MAIN,2025-11-14,4,12:00-16:00,2451.831830205464,10.920988186790282,8242.344532351148,7961.628669895878
MAIN,2025-11-14,5,16:00-20:00,100.11305428410284,6048.109563308391,8242.344532351148,7961.628669895878
MAIN,2025-11-14,6,20:00-24:00,7087.611112732988,2328.481209069163,8242.344532351148,7961.628669895878
MAIN,2025-11-15,1,0:00-4:00,345.94048763007595,50.64865388771386,7961.628669895878,9160.014175822407
MAIN,2025-11-15,2,4:00-8:00,73.07957327005573,5661.50478479605,7961.628669895878,9160.014175822407
MAIN,2025-11-15,3,8:00-12:00,6854.320816666666,291.4173333333334,7961.628669895878,9160.014175822407
MAIN,2025-11-15,4,12:00-16:00,3292.220812693454,8.212150901182213,7961.628669895878,9160.014175822407
MAIN,2025-11-15,5,16:00-20:00,10.138457902693416,5920.759031533883,7961.628669895878,9160.014175822407
MAIN,2025-11-15,6,20:00-24:00,8398.898597566711,2358.336074254983,7961.628669895878,9160.014175822407
MAIN,2025-11-16,1,0:00-4:00,1546.757688232267,71.23379386793306,9160.014175822407,8944.516251040512
MAIN,2025-11-16,2,4:00-8:00,1431.5811099023026,2457.0244973910703,9160.014175822407,8944.516251040512
MAIN,2025-11-16,3,8:00-12:00,5638.975756135971,5923.049521932717,9160.014175822407,8944.516251040512
MAIN,2025-11-16,4,12:00-16:00,5169.174649373348,1248.7065621913623,9160.014175822407,8944.516251040512
MAIN,2025-11-16,5,16:00-20:00,101.73291200641516,5570.489206447833,9160.014175822407,8944.516251040512
MAIN,2025-11-16,6,20:00-24:00,8382.231733992165,2962.5121686831944,9160.014175822407,8944.516251040512
MAIN,2025-11-17,1,0:00-4:00,1688.73448175775,109.35326130146166,8944.516251040512,9128.58484935056
MAIN,2025-11-17,2,4:00-8:00,1527.2296442403283,2377.2876946481488,8944.516251040512,9128.58484935056
MAIN,2025-11-17,3,8:00-12:00,5990.434589595724,5611.237000000001,8944.516251040512,9128.58484935056
MAIN,2025-11-17,4,12:00-16:00,4056.744819401853,975.3329333333332,8944.516251040512,9128.58484935056
MAIN,2025-11-17,5,16:00-20:00,75.57513332615721,5600.774061200654,8944.516251040512,9128.58484935056
MAIN,2025-11-17,6,20:00-24:00,8505.315941570232,2854.0213450499195,8944.516251040512,9128.58484935056
MAIN,2025-11-18,1,0:00-4:00,1447.2115516235044,26.97242663502425,9128.58484935056,8899.816797398595
MAIN,2025-11-18,2,4:00-8:00,1654.539322570522,2390.089513392916,9128.58484935056,8899.816797398595
MAIN,2025-11-18,3,8:00-12:00,5771.714789828922,5042.021683333333,9128.58484935056,8899.816797398595
MAIN,2025-11-18,4,12:00-16:00,4018.215957715079,1749.8760971125591,9128.58484935056,8899.816797398595
MAIN,2025-11-18,5,16:00-20:00,361.4608783729562,5614.108473271552,9128.58484935056,8899.816797398595
MAIN,2025-11-18,6,20:00-24:00,8386.982949501078,2911.324667197152,9128.58484935056,8899.816797398595
MAIN,2025-11-19,1,0:00-4:00,1494.985361278193,121.5412823859707,8899.816797398595,8678.451669837681
MAIN,2025-11-19,2,4:00-8:00,1712.98024501481,3321.4469942104347,8899.816797398595,8678.451669837681
MAIN,2025-11-19,3,8:00-12:00,5834.423817003184,6085.298982159664,8899.816797398595,8678.451669837681
MAIN,2025-11-19,4,12:00-16:00,6517.279125383645,1364.8793833333332,8899.816797398595,8678.451669837681
MAIN,2025-11-19,5,16:00-20:00,82.45886205428036,5623.42624580667,8899.816797398595,8678.451669837681
MAIN,2025-11-19,6,20:00-24:00,8283.394425984505,3062.308414650835,8899.816797398595,8678.451669837681
MAIN,2025-11-20,1,0:00-4:00,1912.5038529190988,65.28338936441185,8678.451669837681,8293.583357681997
MAIN,2025-11-20,2,4:00-8:00,1786.5948959966972,2335.0628953187334,8678.451669837681,8293.583357681997
MAIN,2025-11-20,3,8:00-12:00,5987.671471740054,5078.232216666667,8678.451669837681,8293.583357681997
MAIN,2025-11-20,4,12:00-16:00,4288.213876638559,1931.7651203125613,8678.451669837681,8293.583357681997
MAIN,2025-11-20,5,16:00-20:00,81.00623740053268,5538.408985071673,8678.451669837681,8293.583357681997
MAIN,2025-11-20,6,20:00-24:00,7621.810260553205,2956.6473563570576,8678.451669837681,8293.583357681997
MAIN,2025-11-21,1,0:00-4:00,329.3574683259064,200.5887339118996,8293.583357681997,8711.299471437862
MAIN,2025-11-21,2,4:00-8:00,149.00628320512618,6137.8072456347545,8293.583357681997,8711.299471437862
MAIN,2025-11-21,3,8:00-12:00,6907.003083333333,267.8821166666666,8293.583357681997,8711.299471437862
MAIN,2025-11-21,4,12:00-16:00,3555.439429702951,46.942913508890456,8293.583357681997,8711.299471437862
MAIN,2025-11-21,5,16:00-20:00,63.54916958545464,5873.11792359789,8293.583357681997,8711.299471437862
MAIN,2025-11-21,6,20:00-24:00,7661.932482531624,2217.4097768139786,8293.583357681997,8711.299471437862
MAIN,2025-11-22,1,0:00-4:00,495.3961800642717,104.47195365877116,8711.299471437862,9076.513294166634
MAIN,2025-11-22,2,4:00-8:00,74.91793176956276,6074.7091258698,8711.299471437862,9076.513294166634
MAIN,2025-11-22,3,8:00-12:00,5785.320083333333,406.1342,8711.299471437862,9076.513294166634
MAIN,2025-11-22,4,12:00-16:00,4095.163033517395,0.0,8711.299471437862,9076.513294166634
MAIN,2025-11-22,5,16:00-20:00,85.2478803445834,6041.944084551378,8711.299471437862,9076.513294166634
MAIN,2025-11-22,6,20:00-24:00,8314.720699039797,2313.1685,8711.299471437862,9076.513294166634
MAIN,2025-11-23,1,0:00-4:00,1509.84400657274,102.68481822660532,9076.513294166634,8875.657852546921
MAIN,2025-11-23,2,4:00-8:00,1578.7995367830215,2341.890242415126,9076.513294166634,8875.657852546921
MAIN,2025-11-23,3,8:00-12:00,5812.990466393342,6678.725191114925,9076.513294166634,8875.657852546921
MAIN,2025-11-23,4,12:00-16:00,5639.50628285174,1103.88535,9076.513294166634,8875.657852546921
MAIN,2025-11-23,5,16:00-20:00,40.27104232761076,5555.529055758114,9076.513294166634,8875.657852546921
MAIN,2025-11-23,6,20:00-24:00,8322.666582190974,2950.358352809709,9076.513294166634,8875.657852546921
MAIN,2025-11-24,1,0:00-4:00,1665.8413256885308,11.306192436066112,8875.657852546921,8631.18627927141
MAIN,2025-11-24,2,4:00-8:00,1585.899906202582,1942.4352653602853,8875.657852546921,8631.18627927141
MAIN,2025-11-24,3,8:00-12:00,6158.540226412079,5033.445966666666,8875.657852546921,8631.18627927141
MAIN,2025-11-24,4,12:00-16:00,3349.0547012130974,1790.1902658112522,8875.657852546921,8631.18627927141
MAIN,2025-11-24,5,16:00-20:00,286.09330386170654,5703.76469154969,8875.657852546921,8631.18627927141
MAIN,2025-11-24,6,20:00-24:00,8267.768562368292,3002.5724349784923,8875.657852546921,8631.18627927141
MAIN,2025-11-25,1,0:00-4:00,1949.3238420113396,82.67345735542335,8631.18627927141,8832.641190640765
MAIN,2025-11-25,2,4:00-8:00,1577.303588008393,2948.536070518845,8631.18627927141,8832.641190640765
MAIN,2025-11-25,3,8:00-12:00,5551.86337048411,6250.898,8631.18627927141,8832.641190640765
MAIN,2025-11-25,4,12:00-16:00,6409.451961957537,1311.1937610637178,8631.18627927141,8832.641190640765
MAIN,2025-11-25,5,16:00-20:00,34.42149021592892,5606.515650204149,8631.18627927141,8832.641190640765
MAIN,2025-11-25,6,20:00-24:00,8362.2993943238,2965.451194696344,8631.18627927141,8832.641190640765
MAIN,2025-11-26,1,0:00-4:00,2147.9308582612325,16.52299879550708,8832.641190640765,9332.679515859672
MAIN,2025-11-26,2,4:00-8:00,1240.037099143358,2198.95828052308,8832.641190640765,9332.679515859672
MAIN,2025-11-26,3,8:00-12:00,5819.008766971663,6278.1499,8832.641190640765,9332.679515859672
MAIN,2025-11-26,4,12:00-16:00,5525.3386555520165,1682.8565836953871,8832.641190640765,9332.679515859672
MAIN,2025-11-26,5,16:00-20:00,46.38055931285213,5386.552225762422,8832.641190640765,9332.679515859672
MAIN,2025-11-26,6,20:00-24:00,8571.524161343337,2900.6038,8832.641190640765,9332.679515859672
MAIN,2025-11-27,1,0:00-4:00,1244.5863969256943,24.900632985686343,9332.679515859672,8351.847185068616
MAIN,2025-11-27,2,4:00-8:00,1366.324689987573,2487.863078848429,9332.679515859672,8351.847185068616
MAIN,2025-11-27,3,8:00-12:00,5950.421931249555,5465.95,9332.679515859672,8351.847185068616
MAIN,2025-11-27,4,12:00-16:00,5096.4562792368615,1867.507794512877,9332.679515859672,8351.847185068616
MAIN,2025-11-27,5,16:00-20:00,274.5426662058102,5674.775100493222,9332.679515859672,8351.847185068616
MAIN,2025-11-27,6,20:00-24:00,7801.225027468563,2965.933653641717,9332.679515859672,8351.847185068616
MAIN,2025-11-28,1,0:00-4:00,649.3270634401338,19.42829940063928,8351.847185068616,9039.812856421866
MAIN,2025-11-28,2,4:00-8:00,185.22433838853152,6081.379844365734,8351.847185068616,9039.812856421866
MAIN,2025-11-28,3,8:00-12:00,5413.280500000001,487.2436333333333,8351.847185068616,9039.812856421866
MAIN,2025-11-28,4,12:00-16:00,4605.735148218192,0.0,8351.847185068616,9039.812856421866
MAIN,2025-11-28,5,16:00-20:00,0.0,6167.225502736132,8351.847185068616,9039.812856421866
MAIN,2025-11-28,6,20:00-24:00,8533.62833507518,2329.1818778950874,8351.847185068616,9039.812856421866
