date,slot_id,physical_interval_start,physical_interval_end,selected_branch,load_kw,pv_actual_kw,actual_net_kw,q50_kw,q80_kw,q50_error_kw,q80_exceed,price_yuan_per_kwh,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,22,2025-02-01 03:30:00,2025-02-01 03:40:00,BASELINE,3109.8584,0.0,3109.8584,2964.0168,3154.9438400000004,145.8416000000002,False,0.4353,525.8239733333334,518.3097333333334,7.514239999999972,0.0,0.0,0.0,0.0,10800.0,10800.0,228.891175592,0.0,228.891175592
2025-02-01,23,2025-02-01 03:40:00,2025-02-01 03:50:00,BASELINE,3054.8008,0.0,3054.8008,3027.0224,3246.2880600000003,27.778400000000147,False,0.436,541.0480100000001,509.13346666666666,31.914543333333427,0.0,0.0,0.0,0.0,10800.0,10800.0,235.89693236000005,0.0,235.89693236000005
2025-02-01,24,2025-02-01 03:50:00,2025-02-01 04:00:00,BASELINE,2901.7,0.0,2901.7,3153.2200000000003,3323.0160000000005,-251.52000000000044,False,0.4378,553.8360000000001,483.6166666666666,70.21933333333351,0.0,0.0,0.0,0.0,10800.0,10800.0,242.46940080000007,0.0,242.46940080000007
2025-02-01,25,2025-02-01 04:00:00,2025-02-01 04:10:00,BASELINE,2947.1208,0.0,2947.1208,3099.82345,3265.70076,-152.70264999999972,False,0.4401,544.28346,491.1868,53.09665999999999,0.0,0.0,0.0,0.0,10800.0,10800.0,239.539150746,0.0,239.539150746
2025-02-01,26,2025-02-01 04:10:00,2025-02-01 04:20:00,BASELINE,3027.8717,0.0,3027.8717,3112.0465000000004,3297.1247000000003,-84.17480000000023,False,0.4389,549.5207833333334,504.6452833333333,44.875500000000045,0.0,0.0,0.0,0.0,10800.0,10800.0,241.184671805,0.0,241.184671805
2025-02-01,27,2025-02-01 04:20:00,2025-02-01 04:30:00,BASELINE,3033.47,0.0,3033.47,3242.3700000000003,3422.29,-208.90000000000055,False,0.4364,570.3816666666667,505.5783333333333,64.80333333333334,0.0,0.0,0.0,0.0,10800.0,10800.0,248.91455933333333,0.0,248.91455933333333
2025-02-01,28,2025-02-01 04:30:00,2025-02-01 04:40:00,BASELINE,3019.3858,0.0,3019.3858,3279.7992000000004,3452.7700000000004,-260.41340000000037,False,0.4393,575.4616666666667,503.2309666666667,72.23070000000001,0.0,0.0,0.0,0.0,10800.0,10800.0,252.8003101666667,0.0,252.8003101666667
2025-02-01,29,2025-02-01 04:40:00,2025-02-01 04:50:00,BASELINE,3017.0819,0.0014,3017.0805,3366.7784500000007,3477.9245000000005,-349.6979500000007,False,0.4422,579.6540833333335,502.84675,76.80733333333342,0.0,0.0,0.0,0.0,10800.0,10800.0,256.32303565000007,0.0,256.32303565000007
2025-02-01,30,2025-02-01 04:50:00,2025-02-01 05:00:00,BASELINE,2997.85,0.0,2997.85,3255.4,3404.256,-257.5500000000002,False,0.4395,567.376,499.64166666666665,67.73433333333332,0.0,0.0,0.0,0.0,10800.0,10800.0,249.361752,0.0,249.361752
2025-02-01,31,2025-02-01 05:00:00,2025-02-01 05:10:00,BASELINE,2932.7015,0.0,2932.7015,3179.3002,3317.47524,-246.5987,False,0.4333,552.9125399999999,488.78358333333335,64.12895666666657,0.0,0.0,0.0,0.0,10800.0,10800.0,239.577003582,0.0,239.577003582
2025-02-01,32,2025-02-01 05:10:00,2025-02-01 05:20:00,BASELINE,2991.1125,0.0199,2991.0926000000004,3262.01885,3401.0064800000005,-270.9262499999995,False,0.4439,566.8344133333334,498.51543333333336,68.31898000000001,0.0,0.0,0.0,0.0,10800.0,10800.0,251.6177960786667,0.0,251.6177960786667
2025-02-01,33,2025-02-01 05:20:00,2025-02-01 05:30:00,BASELINE,3175.34,0.0,3175.34,3410.905,3541.7180000000008,-235.56500000000005,False,0.4301,590.2863333333335,529.2233333333334,61.0630000000001,0.0,0.0,0.0,0.0,10800.0,10800.0,253.8821519666667,0.0,253.8821519666667
2025-02-01,34,2025-02-01 05:30:00,2025-02-01 05:40:00,BASELINE,3284.4619,0.0,3284.4619,3451.465199999999,3643.75126,-167.0032999999994,False,0.3713,1440.6252100000002,547.4103166666666,893.2148933333335,0.0,0.0,0.0,0.0,10800.0,10800.0,534.9041404730001,0.0,534.9041404730001
2025-02-01,35,2025-02-01 05:40:00,2025-02-01 05:50:00,BASELINE,3187.3644,0.2774,3187.087,3338.6517500000004,3539.88746,-151.56475000000046,False,0.5708,589.9812433333333,531.1811666666666,58.800076666666655,0.0,0.0,0.0,0.0,10800.0,10800.0,336.7612936946666,0.0,336.7612936946666
